Document group,Document name,Beginning,Context,Keyword,Context
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-green_lights,19,know ,there,'s
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-green_lights,19,know ,there,'s
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-green_lights,23,know ,there,'s
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-green_lights,23,know ,there,'s
1980s_nonAA_US > bonnieraitt,bonnieraitt-so-give_it_up_or_let_me_go,8,crazy ,there,'s
1980s_nonAA_US > bonnieraitt,bonnieraitt-so-give_it_up_or_let_me_go,8,crazy ,there,'s
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,11,but ,there, ain
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,11,but ,there, ain
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,13,but ,there, ain
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,13,but ,there, ain
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,17,but ,there, ain
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,17,but ,there, ain
1980s_nonAA_US > robbenford,robbenford-so-getaway,2,intro))   ,there,'s
1980s_nonAA_US > robbenford,robbenford-so-getaway,2,intro))   ,there,'s
1980s_nonAA_US > robbenford,robbenford-so-getaway,11,and ,there,'s
1980s_nonAA_US > robbenford,robbenford-so-getaway,11,and ,there,'s
1980s_nonAA_US > robbenford,robbenford-so-north_carolina,4,Carolina   ,there,'s
1980s_nonAA_US > robbenford,robbenford-so-north_carolina,4,Carolina   ,there,'s
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,4,down ,there,   couldn
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,4,down ,there,   couldn
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,9,down ,there,   living
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,9,down ,there,   living
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,18,down ,there,   living
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,18,down ,there,   living
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,27,down ,there,   killing
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-sc-tin_pan_alley,27,down ,there,   killing
2010s_AA > garyclarkjr,garyclarkjr-sc-if_trouble_was_money,16,boy ,there,'ll
2010s_AA > garyclarkjr,garyclarkjr-sc-if_trouble_was_money,16,boy ,there,'ll
2010s_AA > garyclarkjr,garyclarkjr-sc-if_trouble_was_money,18,boy ,there,'ll
2010s_AA > garyclarkjr,garyclarkjr-sc-if_trouble_was_money,18,boy ,there,'ll
2010s_AA > kingfish,kingfish-sc-empty_promises,4,be ,there, for
2010s_AA > kingfish,kingfish-sc-empty_promises,4,be ,there, for
2010s_AA > kingfish,kingfish-sc-empty_promises,7,be ,there, every
2010s_AA > kingfish,kingfish-sc-empty_promises,7,be ,there, every
2010s_AA > kingfish,kingfish-sc-empty_promises,18,be ,there, every
2010s_AA > kingfish,kingfish-sc-empty_promises,18,be ,there, every
2010s_AA > kingfish,kingfish-so-she_calls_me_kingfish,17,Orleans   ,there,'s
2010s_AA > kingfish,kingfish-so-she_calls_me_kingfish,17,Orleans   ,there,'s
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,7,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,7,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,8,well ,there,'s
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,8,well ,there,'s
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,11,unintelligible)  ,there,'s
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,11,unintelligible)  ,there,'s
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,15,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,15,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,24,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,24,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,30,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,30,but ,there, just
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,3,down ,there,   well
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,3,down ,there,   well
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,5,down ,there,   it
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,5,down ,there,   it
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,16,seen ,there, but
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,16,seen ,there, but
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,18,seen ,there, but
2010s_AA > kirkfletcher,kirkfletcher-sc-congo_square,18,seen ,there, but
2010s_AA > kirkfletcher,kirkfletcher-so-the_answer,42,and ,there, ain
2010s_AA > kirkfletcher,kirkfletcher-so-the_answer,42,and ,there, ain
2010s_AA > shemekiacopeland,shemekiacopeland-sc-i_feel_a_sin_coming_on,2,sits ,there,   his
2010s_AA > shemekiacopeland,shemekiacopeland-sc-i_feel_a_sin_coming_on,2,sits ,there,   his
2010s_AA > shemekiacopeland,shemekiacopeland-so-married_to_the_blues,9,blues   ,there,'s
2010s_AA > shemekiacopeland,shemekiacopeland-so-married_to_the_blues,9,blues   ,there,'s
2010s_AA > shemekiacopeland,shemekiacopeland-so-married_to_the_blues,26,solo))   ,there,'s
2010s_AA > shemekiacopeland,shemekiacopeland-so-married_to_the_blues,26,solo))   ,there,'s
2010s_nonAA_nonUS > danpatlansky,danpatlansky-so-big_things_going_down,3,baby   ,there, be
2010s_nonAA_nonUS > danpatlansky,danpatlansky-so-big_things_going_down,3,baby   ,there, be
2010s_nonAA_nonUS > danpatlansky,danpatlansky-so-big_things_going_down,6,baby   ,there, be
2010s_nonAA_nonUS > danpatlansky,danpatlansky-so-big_things_going_down,6,baby   ,there, be
2010s_nonAA_nonUS > davyknowles,davyknowles-sc-aint_no_grave,19,me   ,there, ain
2010s_nonAA_nonUS > davyknowles,davyknowles-sc-aint_no_grave,19,me   ,there, ain
2010s_nonAA_nonUS > davyknowles,davyknowles-so-aint_much_of_nothing,6,get ,there, first
2010s_nonAA_nonUS > davyknowles,davyknowles-so-aint_much_of_nothing,6,get ,there, first
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,18,me ,there,'s
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,18,me ,there,'s
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,19,maybe ,there, will
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,19,maybe ,there, will
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-sc-summertime,18,morning   ,there, ain
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-sc-summertime,18,morning   ,there, ain
2010s_nonAA_nonUS > tinylegstim,tinylegstim-sc-death_letter,12,got ,there, she
2010s_nonAA_nonUS > tinylegstim,tinylegstim-sc-death_letter,12,got ,there, she
2010s_nonAA_nonUS > tinylegstim,tinylegstim-sc-death_letter,16,got ,there, she
2010s_nonAA_nonUS > tinylegstim,tinylegstim-sc-death_letter,16,got ,there, she
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,14,well ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,14,well ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,15,and ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,15,and ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,16,said ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,16,said ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,17,and ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,17,and ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-get_it_back,28,way ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-get_it_back,28,way ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-get_it_back,33,him ,there, to
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-get_it_back,33,him ,there, to
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-stepping_up,23,well ,there,'s
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-stepping_up,23,well ,there,'s
2010s_nonAA_US > allyvenable,allyvenable-so-any_fool_should_know,18,is ,there, hope
2010s_nonAA_US > allyvenable,allyvenable-so-any_fool_should_know,18,is ,there, hope
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,12,you ,there, is
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,12,you ,there, is
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,22,baby ,there,'s
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,22,baby ,there,'s
2010s_nonAA_US > mattschofield,mattschofield-sc-woman_across_the_river,10,now ,there,'s
2010s_nonAA_US > mattschofield,mattschofield-sc-woman_across_the_river,10,now ,there,'s
2010s_nonAA_US > mattschofield,mattschofield-sc-woman_across_the_river,10,over ,there, that
2010s_nonAA_US > mattschofield,mattschofield-sc-woman_across_the_river,10,over ,there, that
2010s_nonAA_US > mattschofield,mattschofield-sc-wrapped_up_in_love_again,11,be ,there, to
2010s_nonAA_US > mattschofield,mattschofield-sc-wrapped_up_in_love_again,11,be ,there, to
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,5,really ,there,   could
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,5,really ,there,   could
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,12,know ,there,'s
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,12,know ,there,'s
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,19,in ,there, (unintelligible
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,19,in ,there, (unintelligible
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,26,live ,there, I
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,26,live ,there, I
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,27,live ,there, no
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,27,live ,there, no
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,10,by   ,there,'s
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,10,by   ,there,'s
2010s_nonAA_US > samanthafish,samanthafish-so-black_wind_howling,5,lay ,there, sleeping
2010s_nonAA_US > samanthafish,samanthafish-so-black_wind_howling,5,lay ,there, sleeping
2010s_nonAA_US > samanthafish,samanthafish-so-black_wind_howling,6,lay ,there, sleeping
2010s_nonAA_US > samanthafish,samanthafish-so-black_wind_howling,6,lay ,there, sleeping
2010s_nonAA_US > samanthafish,samanthafish-so-lets_have_some_fun,4,me   ,there,'s
2010s_nonAA_US > samanthafish,samanthafish-so-lets_have_some_fun,4,me   ,there,'s
2010s_nonAA_US > samanthafish,samanthafish-so-sucker_born,19,out ,there,   he
2010s_nonAA_US > samanthafish,samanthafish-so-sucker_born,19,out ,there,   he
1960s_AA > albertking,albertking-sc-ill_play_the_blues_for_you,26,worldand ,there's, too
1960s_AA > bbking,bbking-so-please_love_me,16,well ,there's, nothing
1960s_AA > freddieking,freddieking-lo-have_you_ever_loved_a_woman,33,but ,there's, something
1960s_AA > freddieking,freddieking-lo-have_you_ever_loved_a_woman,41,but ,there's, something
1960s_AA > freddieking,freddieking-so-have_you_ever_loved_a_woman,21,but ,there's, something
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,24,well ,there's, two
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,26,but ,there's, not
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,28,know ,there's, a
1960s_AA > jimihendrix,jimihendrix-lo-red_house,2,intro))  ,there's, a
1960s_AA > jimihendrix,jimihendrix-lo-red_house,3,Lord ,there's, where
1960s_AA > jimihendrix,jimihendrix-lo-red_house,4,said ,there's, a
1960s_AA > jimihendrix,jimihendrix-sc-catfish_blues,25,well ,there's, two
1960s_AA > jimihendrix,jimihendrix-sc-catfish_blues,29,know ,there's, a
1960s_AA > jimihendrix,jimihendrix-so-red_house,2,intro))   ,there's, a
1960s_AA > jimihendrix,jimihendrix-so-red_house,4,Lord ,there's, a
1960s_nonAA_US > cannedheat,cannedheat-lc-catfish_blues,17,way  ,there's, a
1960s_nonAA_US > cannedheat,cannedheat-lc-going_up_the_country,19,because ,there's, a
1960s_nonAA_US > cannedheat,cannedheat-sc-bring_it_on_home,7,ticket ,there's, my
1960s_nonAA_US > cannedheat,cannedheat-sc-bring_it_on_home,20,ticket ,there's, my
1960s_nonAA_US > cannedheat,cannedheat-sc-catfish_blues,44,continues))   ,there's, a
1960s_nonAA_US > cannedheat,cannedheat-sc-catfish_blues,48,well ,there's, many
1960s_nonAA_US > cannedheat,cannedheat-sc-going_up_to_the_country,25,because ,there's, a
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,11,said ,there's, twenty
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,20,try  ,there's, a
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,34,try  ,there's, a
1960s_nonAA_US > janisjoplin,janisjoplin-lo-women_is_losers,23,until ,there's, a
1960s_nonAA_US > janisjoplin,janisjoplin-so-i_need_a_man_to_love,75,know ,there's, a
1960s_nonAA_US > janisjoplin,janisjoplin-so-i_need_a_man_to_love,77,maybe ,there's, way
1960s_nonAA_US > janisjoplin,janisjoplin-so-kozmic_blues,36,and ,there's, a
1960s_nonAA_US > janisjoplin,janisjoplin-so-kozmic_blues,57,you ,there's, always
1960s_nonAA_US > janisjoplin,janisjoplin-so-women_is_losers,22,until ,there's, a
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-born_in_chicago,13,well ,there's, one
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-born_in_chicago,20,well ,there's, one
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-born_in_chicago,24,if ,there's, someone
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-born_in_chicago,26,if ,there's, someone
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-no_amount_of_loving,54,back  ,there's, one
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-born_in_chicago,12,well ,there's, one
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-born_in_chicago,19,well ,there's, one
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-born_in_chicago,23,if ,there's, someone
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-born_in_chicago,25,if ,there's, someone
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-no_amount_of_loving,37,back   ,there's, one
1980s_AA > albertcollins,albertcollins-so-too_many-dirty-dishes,30,here   ,there's, a
1980s_AA > albertcollins,albertcollins-so-too_many-dirty-dishes,48,now ,there's, a
1980s_AA > lutherallison,lutherallison-sc-freedom,36,alive ,there's, still
1980s_AA > robertcray,robertcray-sc-dont_touch_me,27,and ,there's, no
1980s_AA > robertcray,robertcray-sc-dont_touch_me,37,oh ,there's, no
1980s_AA > robertcray,robertcray-sc-too_many_cooks,7,know ,there's, something
1980s_nonAA_nonUS > ericclapton,ericclapton-sc-lay_down_sally,34,Sally ,there's, no
1980s_nonAA_nonUS > ericclapton,ericclapton-sc-lay_down_sally,40,Sally ,there's, no
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-my_little_girl,19,now ,there's, just
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,10,say ,there's, nothing
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,18,insane ,there's, no
1980s_nonAA_nonUS > thebluesband,thebluesband-sc-diddy_wah_diddy,2,intro))   ,there's, a
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-green_lights,19,know ,there's, no
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-green_lights,23,know ,there's, no
1980s_nonAA_US > bonnieraitt,bonnieraitt-so-give_it_up_or_let_me_go,8,crazy ,there's, one
1980s_nonAA_US > robbenford,robbenford-so-getaway,2,intro))   ,there's, something
1980s_nonAA_US > robbenford,robbenford-so-getaway,11,and ,there's, little
1980s_nonAA_US > robbenford,robbenford-so-north_carolina,4,Carolina   ,there's, a
2010s_AA > kingfish,kingfish-so-she_calls_me_kingfish,17,Orleans   ,there's, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,8,well ,there's, a
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,11,unintelligible)  ,there's, another
2010s_AA > shemekiacopeland,shemekiacopeland-so-married_to_the_blues,9,blues   ,there's, a
2010s_AA > shemekiacopeland,shemekiacopeland-so-married_to_the_blues,26,solo))   ,there's, a
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,18,me ,there's, gonna
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,14,well ,there's, some
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,15,and ,there's, some
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,16,said ,there's, some
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,17,and ,there's, some
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-get_it_back,28,way ,there's, a
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-stepping_up,23,well ,there's, many
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,22,baby ,there's, no
2010s_nonAA_US > mattschofield,mattschofield-sc-woman_across_the_river,10,now ,there's, another
2010s_nonAA_US > philipsayce,philipsayce-sc-backwater_blues,12,know ,there's, thousands
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,10,by   ,there's, no
2010s_nonAA_US > samanthafish,samanthafish-so-lets_have_some_fun,4,me   ,there's, a
1960s_AA > bbking,bbking-lo-you_done_lost_your_good_thing_now,36,band  ,they're, working
1960s_nonAA_US > allmanbrothers,allmanbrothers-lo-whipping_post,8,buddies  ,they're, drinking
1960s_nonAA_US > allmanbrothers,allmanbrothers-so-whipping_post,10,buddies   ,they're, drinking
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,4,world  ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,7,world  ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,7,oh ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,13,world  ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,14,oh ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,16,world  ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-lc-down_on_me,19,go  ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,5,world   ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,9,world   ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,10,saying ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,17,world   ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,18,Lord ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,22,world   ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,28,world   ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-sc-down_on_me,29,saying ,they're, down
1960s_nonAA_US > janisjoplin,janisjoplin-so-kozmic_blues,58,said ,they're, always
1960s_nonAA_US > janisjoplin,janisjoplin-so-women_is_losers,21,solo))   ,they're, knights
1980s_AA > albertcollins,albertcollins-so-master_charge,35,them ,they're, pure
1980s_nonAA_nonUS > thebluesband,thebluesband-so-green_stuff,34,running   ,they're, gonna
2010s_nonAA_nonUS > davyknowles,davyknowles-sc-aint_no_grave,18,Lord ,they're, coming
2010s_nonAA_nonUS > davyknowles,davyknowles-sc-outside_woman_blues,13,days   ,they're, so
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,25,well ,they're, burning
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,39,yea ,they're, long
1960s_nonAA_nonUS > rollingstones,rollingstones-so-the_spider_and_the_fly,3,sitting ,thinking, sinking
1960s_nonAA_nonUS > rollingstones,rollingstones-so-the_spider_and_the_fly,3,sitting ,thinking, sinking
1960s_nonAA_nonUS > rollingstones,rollingstones-so-the_spider_and_the_fly,30,superficially ,thinking, about
1960s_nonAA_nonUS > rollingstones,rollingstones-so-the_spider_and_the_fly,30,superficially ,thinking, about
1980s_AA > albertcollins,albertcollins-sc-i_aint_drunk,7,are ,thinking,   I
1980s_AA > albertcollins,albertcollins-sc-i_aint_drunk,7,are ,thinking,   I
